/path/to/file_668.txt,5.137365360529311,1075
/path/to/file_821.txt,19.00557436371985,1917
/path/to/file_377.txt,27.179382591821785,1937
/path/to/file_113.txt,37.60847431023221,1518
/path/to/file_378.txt,39.10904507907672,867
/path/to/file_803.txt,35.82067932616882,968
/path/to/file_907.txt,10.188884666392921,1668
/path/to/file_42.txt,25.186125507666624,1255
/path/to/file_999.txt,18.397944125455822,571
/path/to/file_22.txt,5.9766403925825795,1274
/path/to/file_684.txt,11.783696018061143,1051
/path/to/file_592.txt,37.572802008587466,1652
/path/to/file_386.txt,15.667779687045197,1338
/path/to/file_161.txt,12.949490034577614,581
/path/to/file_360.txt,38.750939741112234,1662
/path/to/file_856.txt,16.270078353103262,1361
/path/to/file_708.txt,17.97701539357103,1328
/path/to/file_723.txt,26.65882271421234,930
/path/to/file_350.txt,32.75510346203756,1444
/path/to/file_414.txt,6.2576074650337565,750
/path/to/file_365.txt,26.81206597590839,492
/path/to/file_635.txt,32.030333970175924,703
/path/to/file_110.txt,13.532316322463531,1257
/path/to/file_602.txt,29.892611221721946,964
/path/to/file_960.txt,11.225205890902386,203
/path/to/file_707.txt,28.99249465056949,1228
/path/to/file_461.txt,20.5945882129638,1841
/path/to/file_590.txt,2.827307770629428,1643
/path/to/file_177.txt,30.2412987209526,313
/path/to/file_11.txt,11.941344586981568,226
/path/to/file_573.txt,28.647590091752253,857
/path/to/file_285.txt,36.7394188862753,864
/path/to/file_807.txt,35.809278417344174,1964
/path/to/file_304.txt,2.5733177592040057,1109
/path/to/file_513.txt,2.722405533610366,41
/path/to/file_902.txt,23.19251228172451,1676
/path/to/file_47.txt,38.87114645243297,237
/path/to/file_303.txt,19.038571816535416,1408
/path/to/file_189.txt,30.24305373725326,895
/path/to/file_39.txt,14.94720610356878,55
/path/to/file_117.txt,17.514626648014087,261
/path/to/file_693.txt,38.475892302776884,70
/path/to/file_417.txt,21.259690011101284,195
/path/to/file_678.txt,25.51285925703667,1984
/path/to/file_398.txt,3.98479085125091,888
/path/to/file_675.txt,12.548253127527293,449
/path/to/file_685.txt,11.286602774172794,110
/path/to/file_950.txt,14.165012045480578,1423
/path/to/file_863.txt,24.203877101755225,1708
/path/to/file_102.txt,1.3718882420234202,1540
/path/to/file_382.txt,3.7906899130397553,670
/path/to/file_322.txt,20.650240024311678,904
/path/to/file_990.txt,37.02069160953339,634
/path/to/file_798.txt,22.68429021588507,828
/path/to/file_224.txt,9.277823298261643,846
/path/to/file_448.txt,13.882375765438578,445
/path/to/file_938.txt,21.70840661158282,73
/path/to/file_285.txt,11.298332280529593,1360
/path/to/file_484.txt,35.53706512921852,1273
/path/to/file_126.txt,25.151399272551103,955
/path/to/file_962.txt,2.9571663454989405,1136
/path/to/file_575.txt,3.533356711031579,1499
/path/to/file_813.txt,36.83497076619173,1226
/path/to/file_538.txt,14.05510440717947,1875
/path/to/file_667.txt,39.895295522511816,119
/path/to/file_290.txt,38.735694255100476,366
/path/to/file_406.txt,27.22624547284486,1102
/path/to/file_112.txt,1.6808452569606303,1039
/path/to/file_743.txt,33.133351919538555,917
/path/to/file_274.txt,32.56638159516403,170
/path/to/file_359.txt,19.923083407673843,559
/path/to/file_619.txt,32.15711590625674,1596
/path/to/file_337.txt,33.98350194036567,1615
/path/to/file_529.txt,32.14313404409387,230
/path/to/file_927.txt,34.60978038459876,586
/path/to/file_789.txt,8.572829196741152,1541
/path/to/file_947.txt,26.585596608511544,1939
/path/to/file_389.txt,26.675667310171786,814
/path/to/file_482.txt,0.16848158394723534,1179
/path/to/file_693.txt,6.096397865720324,798
/path/to/file_824.txt,4.095619541768123,1877
/path/to/file_840.txt,30.796758773551392,993
/path/to/file_754.txt,26.017386424012578,516
/path/to/file_343.txt,9.037971567557515,1486
/path/to/file_143.txt,23.447643855771688,702
/path/to/file_787.txt,13.747305815862054,108
/path/to/file_241.txt,35.47817358420581,351
/path/to/file_412.txt,13.463697861475413,503
/path/to/file_146.txt,25.618945193803462,109
/path/to/file_669.txt,2.466939205712082,1134
/path/to/file_562.txt,20.44612020570693,1047
/path/to/file_611.txt,5.178211721354002,635
/path/to/file_162.txt,2.8604841421959826,1158
/path/to/file_333.txt,19.213123337933293,1825
/path/to/file_314.txt,37.44171668492448,1534
/path/to/file_207.txt,3.6388000153376954,866
/path/to/file_59.txt,14.060578698612307,453
/path/to/file_943.txt,8.323652543824206,1157
/path/to/file_243.txt,19.238176333237863,358
/path/to/file_174.txt,31.17332742329209,540
/path/to/file_425.txt,4.293415457349479,421
/path/to/file_546.txt,28.23192500699421,1113
/path/to/file_816.txt,35.05465449812316,1655
/path/to/file_700.txt,6.294099945920384,1578
/path/to/file_85.txt,17.685533756333317,917
/path/to/file_723.txt,38.41274126502188,1950
/path/to/file_713.txt,21.07369368697496,1957
/path/to/file_921.txt,6.4579572529671925,1335
/path/to/file_47.txt,3.639428115047556,1012
/path/to/file_284.txt,30.66348383308236,460
/path/to/file_134.txt,35.21989020756435,1606
/path/to/file_88.txt,11.511746338495815,826
/path/to/file_948.txt,18.91882869539603,1994
/path/to/file_604.txt,1.8927590995202959,1856
/path/to/file_458.txt,27.308639202050564,1561
/path/to/file_640.txt,3.4086057500123523,99
/path/to/file_535.txt,17.730633403448657,1119
/path/to/file_41.txt,10.149463427574709,1024
/path/to/file_708.txt,24.864205667944926,374
/path/to/file_35.txt,3.3220226988689783,273
/path/to/file_208.txt,26.073915726457827,1222
/path/to/file_822.txt,3.2307229000059845,852
/path/to/file_556.txt,24.11335628888846,993
/path/to/file_365.txt,8.452978539986521,729
/path/to/file_847.txt,9.979390669572323,153
/path/to/file_449.txt,31.386209181606457,1530
/path/to/file_65.txt,35.3700229216481,1249
/path/to/file_220.txt,14.124867301717735,1002
/path/to/file_379.txt,25.19699946225685,1983
/path/to/file_848.txt,38.862705264715515,1451
/path/to/file_73.txt,0.2298782206939931,456
/path/to/file_972.txt,6.8482894605545,107
/path/to/file_194.txt,39.60528550070412,896
/path/to/file_360.txt,24.60004590324296,1609
/path/to/file_960.txt,32.86290596450388,1364
/path/to/file_823.txt,1.726939765045592,544
/path/to/file_965.txt,32.91886129978532,1187
/path/to/file_518.txt,2.731231477459568,629
/path/to/file_161.txt,9.785814323782143,582
/path/to/file_956.txt,38.73855689932665,1525
/path/to/file_225.txt,28.50323850780366,614
/path/to/file_786.txt,21.708300571793558,1089
/path/to/file_596.txt,6.602485162482434,84
/path/to/file_569.txt,11.724789395681366,1205
/path/to/file_413.txt,38.919565382605086,1298
/path/to/file_573.txt,0.11329580440271325,1280
/path/to/file_88.txt,25.078441769518708,1779
/path/to/file_885.txt,13.498281785168986,1234
/path/to/file_829.txt,25.261808307462967,897
/path/to/file_527.txt,29.913873281244335,554
/path/to/file_630.txt,6.043184257788803,459
/path/to/file_650.txt,11.777922323208685,484
/path/to/file_888.txt,30.97713110890556,70
/path/to/file_276.txt,9.218162513018102,1560
/path/to/file_357.txt,9.243806365335164,110
/path/to/file_458.txt,35.31985782237933,5
/path/to/file_110.txt,0.883150183275534,826
/path/to/file_126.txt,6.856231474272949,1580
/path/to/file_975.txt,28.200328605770608,782
/path/to/file_607.txt,36.61200083794362,937
/path/to/file_252.txt,2.6577379204232088,1941
/path/to/file_178.txt,5.344965098380903,1317
/path/to/file_529.txt,0.29528475806770427,919
/path/to/file_273.txt,32.06743400564192,344
/path/to/file_946.txt,6.018752711346416,1492
/path/to/file_646.txt,26.28722574573469,1928
/path/to/file_485.txt,4.163263988527897,1764
/path/to/file_539.txt,11.585774213318768,1853
/path/to/file_972.txt,23.43965722311161,1399
/path/to/file_727.txt,20.573746716643917,1159
/path/to/file_688.txt,12.521527238399464,1082
/path/to/file_620.txt,25.147643358488953,1712
/path/to/file_351.txt,32.60272142842142,1710
/path/to/file_821.txt,2.4261928847025604,1436
/path/to/file_809.txt,11.712649183616456,1587
/path/to/file_804.txt,26.263011801767124,218
/path/to/file_326.txt,25.98124554892872,369
/path/to/file_680.txt,38.06635459915292,1931
/path/to/file_860.txt,27.09126557386487,1616
/path/to/file_119.txt,8.348764978914884,1821
/path/to/file_621.txt,28.36533296022585,1154
/path/to/file_143.txt,21.420094698718863,1429
/path/to/file_941.txt,39.14363688619688,371
/path/to/file_501.txt,34.35785176669214,495
/path/to/file_378.txt,37.33504392348702,925
/path/to/file_67.txt,13.262237727908417,1534
/path/to/file_71.txt,5.073768904796152,1445
/path/to/file_140.txt,8.313661877974656,1877
/path/to/file_414.txt,32.90986337331017,1017
/path/to/file_83.txt,11.963910125925853,712
/path/to/file_364.txt,15.237937601791781,1325
/path/to/file_77.txt,7.693498040729647,942
/path/to/file_33.txt,25.836228104427885,1483
/path/to/file_16.txt,27.64427064597718,122
/path/to/file_890.txt,33.915252327549226,1973
/path/to/file_607.txt,37.706269056980005,907
/path/to/file_492.txt,30.302249172881723,1780
/path/to/file_900.txt,31.144401993853123,688
/path/to/file_776.txt,25.037162114999283,383
/path/to/file_982.txt,30.539420616790487,368
